shapeid,x,y,Traffic,Train,Industrial
14021.0,10604.4954164,-3371.85112305,64,0,0
14022.0,13968.0699508,-3505.13481555,61,0,0
14022.0,14027.25519,-3520.94126701,61,0,0
14023.0,13951.8129371,-3609.65216618,58,0,0
14023.0,13946.8492194,-3631.36412147,58,0,0
14024.0,14026.6125879,-3669.82231323,54,0,0
14024.0,14000.4030987,-3724.40886156,54,0,0
14025.0,14046.7089353,-3680.30079443,64,0,0
14025.0,14033.1160435,-3708.93937568,64,0,0
14026.0,14070.9096998,-3728.06969207,64,0,0
14026.0,14033.1160435,-3708.93937568,64,0,0
14027.0,14033.1160435,-3708.93937568,54,0,0
14027.0,14020.5289037,-3733.67852489,54,0,0
14028.0,14046.7089353,-3680.30079443,54,0,0
14028.0,14026.6125879,-3669.82231323,54,0,0
14029.0,14026.6125879,-3669.82231323,54,0,0
14029.0,14000.0160285,-3657.09469504,54,0,0
14029.0,13997.9114449,-3645.09647255,54,0,0
14030.0,13997.9114449,-3645.09647255,54,0,0
14030.0,13972.7968008,-3638.27337228,54,0,0
14031.0,13972.7968008,-3638.27337228,54,0,0
14031.0,13946.8492194,-3631.36412147,54,0,0
14032.0,14070.9096998,-3728.06969207,53,0,0
14032.0,14076.1929679,-3739.12958239,53,0,0
14032.0,14154.7046925,-3802.40249323,53,0,0
14033.0,14054.8158508,-3179.54174768,68,0,0
14033.0,14062.8024252,-3197.38452946,68,0,0
14033.0,14072.1921641,-3286.10351462,68,0,0
14034.0,14072.1921641,-3286.10351462,68,0,0
14034.0,14076.9146527,-3334.69981965,68,0,0
14035.0,14076.9146527,-3334.69981965,68,0,0
14035.0,14086.2690517,-3411.57913136,68,0,0
14036.0,14086.2690517,-3411.57913136,68,0,0
14036.0,14091.3198854,-3473.7603196,68,0,0
14036.0,14094.0742449,-3479.31356937,68,0,0
14037.0,14094.0742449,-3479.31356937,68,0,0
14037.0,14079.4486608,-3596.17399884,68,0,0
14038.0,13836.7250173,-3529.86702228,68,0,0
14038.0,13810.8024408,-3525.80836906,68,0,0
14038.0,13790.2034678,-3524.52162986,68,0,0
14038.0,13769.4039161,-3526.42785061,68,0,0
14038.0,13751.1882713,-3529.34375995,68,0,0
14038.0,13739.9951021,-3531.89466386,68,0,0
14039.0,13739.9951021,-3531.89466386,68,0,0
14039.0,13709.3891111,-3545.48657971,68,0,0
14039.0,13695.1403044,-3555.31485389,68,0,0
14040.0,13632.8442128,-3521.50838877,68,0,0
14040.0,13652.9506363,-3534.11581403,68,0,0
14040.0,13695.1403044,-3555.31485389,68,0,0
14041.0,13585.0233963,-3494.6674517,68,0,0
14041.0,13632.8442128,-3521.50838877,68,0,0
14042.0,13632.8442128,-3521.50838877,63,0,0
14042.0,13647.1916013,-3509.79363344,63,0,0
14042.0,13665.5517994,-3496.78117325,63,0,0
14042.0,13687.1042964,-3484.38653713,63,0,0
14042.0,13708.5769344,-3472.4854868,63,0,0
14042.0,13726.9366085,-3463.32034713,63,0,0
14043.0,13710.3289382,-3363.75316615,63,0,0
14043.0,13726.9366085,-3463.32034713,63,0,0
14044.0,13747.7739982,-3578.51782173,61,0,0
14044.0,13789.1564178,-3576.85841291,61,0,0
14044.0,13822.0657236,-3583.62784645,61,0,0
14045.0,11224.8907438,951.040341245,66,0,0
14045.0,11224.9206805,1031.32443497,66,0,0
14046.0,13836.7250173,-3529.86702228,61,0,0
14046.0,13822.0657236,-3583.62784645,61,0,0
14047.0,13851.9691564,-3473.16789234,61,0,0
14047.0,13836.7250173,-3529.86702228,61,0,0
14048.0,13847.9481876,-3391.2740844,61,0,0
14048.0,13869.8711712,-3409.28302265,61,0,0
14048.0,13851.9691564,-3473.16789234,61,0,0
14049.0,13695.1403044,-3555.31485389,61,0,0
14049.0,13694.4563493,-3567.04219244,61,0,0
14049.0,13647.1777425,-3614.79568567,61,0,0
14049.0,13634.4396633,-3625.15407284,61,0,0
14049.0,13593.208525,-3691.96623458,61,0,0
14049.0,13585.0216242,-3690.28700538,61,0,0
14049.0,13572.6087737,-3683.08383883,61,0,0
14049.0,13564.1517864,-3673.45742388,61,0,0
14049.0,13543.3034176,-3660.81503916,61,0,0
14050.0,13582.812761,-3367.33941408,63,0,0
14050.0,13599.3654625,-3322.08626381,63,0,0
14051.0,13568.7884544,-3411.25322,63,0,0
14051.0,13582.812761,-3367.33941408,63,0,0
14052.0,13554.8161202,-3459.61646153,63,0,0
14052.0,13568.7884544,-3411.25322,63,0,0
14053.0,13536.4923704,-3552.76573595,63,0,0
14053.0,13543.8725761,-3504.8249761,63,0,0
14053.0,13551.2082474,-3476.85554466,63,0,0
14053.0,13554.8161202,-3459.61646153,63,0,0
14054.0,13610.9377619,-3466.70969292,62,0,0
14054.0,13601.4887589,-3460.622264,62,0,0
14054.0,13591.7692681,-3456.92026258,62,0,0
14054.0,13578.8433273,-3457.18301317,62,0,0
14054.0,13554.8161202,-3459.61646153,62,0,0
14055.0,12535.5147787,-2742.83859526,46,0,0
14055.0,12531.7413294,-2718.22786216,46,0,0
14055.0,12543.7869471,-2707.45352348,46,0,0
14055.0,12565.8348765,-2682.05504964,46,0,0
14055.0,12579.2863666,-2664.1071627,46,0,0
14055.0,12579.9690176,-2650.15910367,46,0,0
14055.0,12565.7366214,-2619.00375446,46,0,0
14055.0,12591.894102,-2600.44957449,46,0,0
14055.0,12600.0587516,-2593.40118147,46,0,0
14055.0,12617.7223119,-2576.37997703,46,0,0
14055.0,12668.1862177,-2593.39694017,46,0,0
14055.0,12672.4382198,-2591.78540714,46,0,0
14055.0,12714.2628107,-2549.82919784,46,0,0
14055.0,12754.7934619,-2531.53413155,46,0,0
14055.0,12793.2877306,-2509.39645658,46,0,0
14055.0,12851.9228627,-2496.0973162,46,0,0
14055.0,12853.5570422,-2499.50813277,46,0,0
14055.0,12842.2969551,-2513.69171376,46,0,0
14055.0,12834.8256643,-2528.36272886,46,0,0
14055.0,12823.5344157,-2544.22893688,46,0,0
14055.0,12827.1021974,-2557.41411251,46,0,0
14055.0,12832.0145653,-2565.97061792,46,0,0
14055.0,12855.2979982,-2565.12881082,46,0,0
14055.0,12857.6793528,-2573.63844282,46,0,0
14055.0,12847.6770496,-2588.2625838,46,0,0
14055.0,12822.4619583,-2601.75630933,46,0,0
14055.0,12794.2212314,-2618.99890252,46,0,0
14055.0,12794.1426676,-2623.24081716,46,0,0
14055.0,12799.5499344,-2627.98745549,46,0,0
14055.0,12727.1590091,-2698.57908175,46,0,0
14055.0,12715.0643073,-2689.47229081,46,0,0
14055.0,12698.3427749,-2678.15812877,46,0,0
14055.0,12710.3798921,-2668.2252454,46,0,0
14055.0,12706.2546312,-2662.22933988,46,0,0
14055.0,12700.0775351,-2653.22506506,46,0,0
14055.0,12696.2343053,-2632.00067317,46,0,0
14055.0,12697.3647094,-2616.78788637,46,0,0
14055.0,12703.5555699,-2602.51749672,46,0,0
14055.0,12709.2360914,-2592.8912293,46,0,0
14055.0,12721.4005737,-2598.61167901,46,0,0
14055.0,12730.547666,-2607.25368799,46,0,0
14055.0,12736.7718884,-2613.71280052,46,0,0
14055.0,12738.3519964,-2619.66157065,46,0,0
14055.0,12730.9888562,-2629.25668513,46,0,0
14055.0,12727.8236382,-2639.77821432,46,0,0
14055.0,12739.0215077,-2652.24894703,46,0,0
14055.0,12740.389117,-2670.05401642,46,0,0
14055.0,12731.6914667,-2682.58770409,46,0,0
14055.0,12725.3106476,-2684.5841486,46,0,0
14055.0,12710.7962272,-2668.65729296,46,0,0
14055.0,12698.3270659,-2679.00651644,46,0,0
14055.0,12684.9676414,-2669.45196467,46,0,0
14055.0,12672.7405725,-2667.11091012,46,0,0
14055.0,12652.5214148,-2662.50015697,46,0,0
14055.0,12641.9213246,-2663.57685785,46,0,0
14055.0,12628.2103574,-2672.62300117,46,0,0
14055.0,12619.2372535,-2677.117464,46,0,0
14055.0,12607.646327,-2686.63427644,46,0,0
14055.0,12597.211972,-2701.67475102,46,0,0
14055.0,12590.6987865,-2710.43693122,46,0,0
14055.0,12583.3755704,-2717.49382366,46,0,0
14055.0,12574.3398798,-2725.36768165,46,0,0
14055.0,12564.0693231,-2731.94565962,46,0,0
14055.0,12552.9588938,-2737.66648273,46,0,0
14055.0,12541.4635461,-2741.25848435,46,0,0
14055.0,12535.5147787,-2742.83859526,46,0,0
14056.0,13018.0890235,-2924.42446283,46,0,0
14056.0,13039.8136952,-2907.69770678,46,0,0
14056.0,13049.9427258,-2900.74227723,46,0,0
14056.0,13066.4778424,-2894.62686104,46,0,0
14056.0,13084.2826456,-2897.09243247,46,0,0
14056.0,13100.090483,-2891.67785076,46,0,0
14056.0,13114.4966509,-2884.80870279,46,0,0
14056.0,13131.2698012,-2865.84027232,46,0,0
14056.0,13133.5574355,-2858.02532219,46,0,0
14056.0,13124.393711,-2851.42689577,46,0,0
14056.0,13121.0215302,-2840.66406993,46,0,0
14056.0,13080.7248853,-2819.21012334,46,0,0
14056.0,13066.556483,-2813.24038884,46,0,0
14056.0,13020.878204,-2812.38736965,46,0,0
14056.0,12983.2526462,-2800.98310943,46,0,0
14056.0,12962.8959963,-2820.59948357,46,0,0
14056.0,12932.9991064,-2815.75999702,46,0,0
14056.0,12906.8636552,-2800.2827173,46,0,0
14056.0,12872.0414302,-2791.7875817,46,0,0
14056.0,12857.7939479,-2790.08804775,46,0,0
14056.0,12851.2484238,-2796.39554083,46,0,0
14056.0,12845.979519,-2811.29121446,46,0,0
14056.0,12843.526261,-2827.66764497,46,0,0
14056.0,12838.2309148,-2843.99144015,46,0,0
14056.0,12830.1057897,-2858.83422298,46,0,0
14056.0,12825.6627591,-2867.32355499,46,0,0
14056.0,12831.4016619,-2866.00123664,46,0,0
14056.0,12852.5384932,-2842.82780793,46,0,0
14056.0,12883.7442597,-2815.56211514,46,0,0
14056.0,12902.4542737,-2807.33699609,46,0,0
14056.0,12922.922971,-2819.85919926,46,0,0
14056.0,12934.129348,-2831.48848387,46,0,0
14056.0,12953.3956478,-2832.55958788,46,0,0
14056.0,12973.0315312,-2851.48093253,46,0,0
14056.0,12995.100468,-2893.30497785,46,0,0
14056.0,13003.3255876,-2912.01500104,46,0,0
14056.0,13018.0890235,-2924.42446283,46,0,0
14057.0,14672.0537839,-3733.07096567,66,0,0
14057.0,14680.0077822,-3730.14182614,66,0,0
14057.0,14718.1337773,-3697.72129419,66,0,0
14057.0,14718.1743613,-3695.52963182,66,0,0
14057.0,14731.7130203,-3698.84266293,66,0,0
14057.0,14735.5918859,-3702.86790994,66,0,0
14057.0,14738.4245327,-3715.65049438,66,0,0
14057.0,14732.77611,-3712.46944446,66,0,0
14057.0,14726.3147762,-3706.21102872,66,0,0
14057.0,14721.7175337,-3705.46109787,66,0,0
14057.0,14714.5265536,-3714.54311979,66,0,0
14057.0,14706.4577342,-3724.05444076,66,0,0
14057.0,14695.5206376,-3734.16328964,66,0,0
14057.0,14688.156316,-3740.38489415,66,0,0
14057.0,14680.3930721,-3744.85225427,66,0,0
14057.0,14674.9504555,-3742.77828899,66,0,0
14057.0,14671.0715892,-3738.75304267,66,0,0
14057.0,14672.0537839,-3733.07096567,66,0,0
14058.0,14367.3828073,-4523.38669185,56,0,0
14058.0,14377.0912855,-4539.90347994,56,0,0
14058.0,14386.7607514,-4558.52709214,56,0,0
14058.0,14400.9426056,-4589.35617435,56,0,0
14058.0,14403.9148222,-4599.94893671,56,0,0
14058.0,14407.5690222,-4601.59372843,56,0,0
14058.0,14418.1421397,-4599.68199438,56,0,0
14058.0,14417.6801159,-4595.98877512,56,0,0
14058.0,14417.186273,-4594.3954346,56,0,0
14058.0,14496.6938929,-4569.52360349,56,0,0
14058.0,14566.1418691,-4547.09635716,56,0,0
14058.0,14621.2385368,-4531.24931164,56,0,0
14058.0,14646.6764511,-4523.29024119,56,0,0
14058.0,14648.3088102,-4520.6895821,56,0,0
14058.0,14634.8620984,-4478.80597431,56,0,0
14058.0,14630.6484526,-4478.72793355,56,0,0
14058.0,14619.0024149,-4481.67356853,56,0,0
14058.0,14613.5075756,-4465.234814,56,0,0
14058.0,14617.7726714,-4462.15248622,56,0,0
14058.0,14615.2500486,-4456.30649406,56,0,0
14058.0,14594.3769323,-4445.38221731,56,0,0
14058.0,14567.3989539,-4467.37955548,56,0,0
14058.0,14568.0929694,-4470.76588544,56,0,0
14058.0,14571.3193199,-4468.01793803,56,0,0
14058.0,14579.5626592,-4467.79577487,56,0,0
14058.0,14605.5908591,-4497.84705131,56,0,0
14058.0,14609.8723087,-4509.53904691,56,0,0
14058.0,14606.5346717,-4517.53257796,56,0,0
14058.0,14567.0326839,-4537.94716648,56,0,0
14058.0,14555.3197513,-4533.43029259,56,0,0
14058.0,14554.7715888,-4522.93193645,56,0,0
14058.0,14549.9835911,-4518.35235807,56,0,0
14058.0,14536.2655547,-4520.90600132,56,0,0
14058.0,14529.3339327,-4531.64067067,56,0,0
14058.0,14513.9855026,-4541.65367941,56,0,0
14058.0,14501.2181207,-4533.73672759,56,0,0
14058.0,14504.0974064,-4519.56060302,56,0,0
14058.0,14552.3287054,-4503.23279427,56,0,0
14058.0,14560.1138157,-4497.20286227,56,0,0
14058.0,14560.4814559,-4487.28017014,56,0,0
14058.0,14559.454366,-4482.02058063,56,0,0
14058.0,14567.7112021,-4470.75882157,56,0,0
14058.0,14567.0919361,-4467.5365312,56,0,0
14058.0,14547.2517749,-4485.61363349,56,0,0
14058.0,14526.0078623,-4494.71121941,56,0,0
14058.0,14509.7057999,-4492.82511897,56,0,0
14058.0,14497.3186191,-4478.88960914,56,0,0
14058.0,14493.8985255,-4464.60389669,56,0,0
14058.0,14488.8781462,-4450.80481838,56,0,0
14058.0,14389.1798961,-4484.80081708,56,0,0
14058.0,14381.1490455,-4491.49806859,56,0,0
14058.0,14378.2946401,-4503.56711358,56,0,0
14058.0,14375.4723149,-4513.52214083,56,0,0
14058.0,14367.3828073,-4523.38669185,56,0,0
14059.0,14588.4588952,-4480.05414846,51,0,0
14059.0,14602.8820567,-4498.23537107,51,0,0
14059.0,14606.8809719,-4509.90798966,51,0,0
14059.0,14603.5966168,-4516.16978975,51,0,0
14059.0,14585.5006244,-4526.37237061,51,0,0
14059.0,14567.4098751,-4535.52835379,51,0,0
14059.0,14557.4938672,-4530.59920467,51,0,0
14059.0,14556.0956208,-4520.55895092,51,0,0
14059.0,14549.8531958,-4516.22825782,51,0,0
14059.0,14543.5061535,-4517.16448239,51,0,0
14059.0,14535.0664318,-4518.06195181,51,0,0
14059.0,14527.9842478,-4530.05270127,51,0,0
14059.0,14514.1143382,-4539.27977915,51,0,0
14059.0,14503.6972866,-4532.76422837,51,0,0
14059.0,14504.9652918,-4521.1962257,51,0,0
14059.0,14526.1967674,-4513.15218352,51,0,0
14059.0,14539.4485805,-4508.65916401,51,0,0
14059.0,14554.2743567,-4504.71864591,51,0,0
14059.0,14561.7919893,-4497.47439608,51,0,0
14059.0,14562.0064571,-4485.89395865,51,0,0
14059.0,14561.0115706,-4482.71421647,51,0,0
14059.0,14570.7461362,-4469.18132291,51,0,0
14059.0,14578.1198765,-4469.32495527,51,0,0
14059.0,14588.4588952,-4480.05414846,51,0,0
14060.0,14563.4343822,-4416.42806837,61,0,0
14060.0,14566.9859324,-4426.6708686,61,0,0
14060.0,14577.9024502,-4433.33003722,61,0,0
14060.0,14585.8498964,-4439.15627541,61,0,0
14060.0,14591.6590985,-4439.00218239,61,0,0
14060.0,14595.69638,-4442.11096289,61,0,0
14060.0,14589.5842169,-4447.93142452,61,0,0
14060.0,14568.7563692,-4462.82184646,61,0,0
14060.0,14548.9037711,-4481.95249249,61,0,0
14060.0,14532.4259987,-4489.55415159,61,0,0
14060.0,14514.979922,-4492.92279534,61,0,0
14060.0,14505.6092139,-4486.4266254,61,0,0
14060.0,14499.0024351,-4473.12858871,61,0,0
14060.0,14493.0527728,-4452.98967606,61,0,0
14060.0,14489.4766057,-4447.13124193,61,0,0
14060.0,14464.5325349,-4456.6836522,61,0,0
14060.0,14413.0900673,-4474.17548944,61,0,0
14060.0,14383.9254181,-4483.64266601,61,0,0
14060.0,14374.7895669,-4493.4878362,61,0,0
14060.0,14373.4045088,-4511.37629889,61,0,0
14060.0,14364.8015205,-4520.707992,61,0,0
14060.0,14357.7133421,-4504.76307896,61,0,0
14060.0,14352.1864217,-4490.43834287,61,0,0
14060.0,14349.1823923,-4481.94546714,61,0,0
14060.0,14364.1127851,-4472.73803207,61,0,0
14060.0,14377.9436748,-4465.6177718,61,0,0
14060.0,14398.60851,-4459.14742733,61,0,0
14060.0,14419.2678409,-4453.73781954,61,0,0
14060.0,14453.2182737,-4441.71424213,61,0,0
14060.0,14472.3091457,-4434.69139625,61,0,0
14060.0,14490.3802579,-4426.59589498,61,0,0
14060.0,14509.9597374,-4422.21299379,61,0,0
14060.0,14529.3244863,-4429.42467045,61,0,0
14060.0,14541.5299628,-4424.9122773,61,0,0
14060.0,14553.1759997,-4421.96664301,61,0,0
14060.0,14556.9573287,-4419.41991877,61,0,0
14060.0,14563.4343822,-4416.42806837,61,0,0
14061.0,14713.5030583,-4273.5110046,66,0,0
14061.0,14710.4440482,-4258.82178192,66,0,0
14061.0,14724.7268723,-4263.19529157,66,0,0
14061.0,14765.0105973,-4250.59592118,66,0,0
14061.0,14775.3425543,-4247.19453862,66,0,0
14061.0,14791.5281036,-4246.20713631,66,0,0
14061.0,14827.0333864,-4228.13018061,66,0,0
14061.0,14858.012896,-4218.42786743,66,0,0
14061.0,14866.8676493,-4211.9226833,66,0,0
14061.0,14869.9743166,-4224.03847147,66,0,0
14061.0,14864.7939358,-4226.51684792,66,0,0
14061.0,14826.6031603,-4237.6132261,66,0,0
14061.0,14786.2908919,-4251.75382781,66,0,0
14061.0,14758.4223889,-4259.97199847,66,0,0
14061.0,14725.6354747,-4269.88836248,66,0,0
14061.0,14713.5030583,-4273.5110046,66,0,0
14062.0,14672.3204643,-3742.7295818,61,0,0
14062.0,14672.6695013,-3747.55934926,61,0,0
14062.0,14693.879547,-3822.77699449,61,0,0
14062.0,14657.8634907,-3883.32775008,61,0,0
14062.0,14654.2756574,-3887.64612321,61,0,0
14062.0,14659.6765092,-3892.35728129,61,0,0
14062.0,14671.2470177,-3871.72244173,61,0,0
14062.0,14690.8524447,-3843.78929201,61,0,0
14062.0,14700.3165213,-3830.3503997,61,0,0
14062.0,14718.4564983,-3822.35518623,61,0,0
14062.0,14731.2278147,-3831.58766518,61,0,0
14062.0,14733.7348576,-3838.6568769,61,0,0
14062.0,14732.6427971,-3862.10958394,61,0,0
14062.0,14731.4365459,-3915.40525194,61,0,0
14062.0,14741.4636728,-3954.43197815,61,0,0
14062.0,14747.5625924,-3968.80266326,61,0,0
14062.0,14755.350819,-3986.28108599,61,0,0
14062.0,14781.0696493,-4019.67183106,61,0,0
14062.0,14794.9365192,-4040.77775946,61,0,0
14062.0,14799.331999,-4052.04045219,61,0,0
14062.0,14809.6547778,-4063.64630526,61,0,0
14062.0,14820.3602402,-4077.8830612,61,0,0
14062.0,14824.187244,-4096.16508626,61,0,0
14062.0,14838.1268831,-4137.01819489,61,0,0
14062.0,14844.3959939,-4165.87609002,61,0,0
14062.0,14850.270513,-4180.90741844,61,0,0
14062.0,14860.0949849,-4207.20026671,61,0,0
14062.0,14849.0494911,-4210.94204564,61,0,0
14062.0,14831.1721504,-4216.9760294,61,0,0
14062.0,14812.099602,-4227.59193649,61,0,0
14062.0,14793.0745772,-4236.02338136,61,0,0
14062.0,14767.0852177,-4241.68081807,61,0,0
14062.0,14726.3376388,-4249.92214368,61,0,0
14062.0,14712.1997566,-4231.22992288,61,0,0
14062.0,14700.536452,-4221.36024727,61,0,0
14062.0,14703.5923256,-4233.92772604,61,0,0
14062.0,14708.6450327,-4257.05575648,61,0,0
14062.0,14724.8125021,-4260.86302522,61,0,0
14062.0,14756.8024795,-4251.5896198,61,0,0
14062.0,14775.7869132,-4245.3498301,61,0,0
14062.0,14791.4064778,-4243.22744826,61,0,0
14062.0,14825.9496024,-4226.31374454,61,0,0
14062.0,14857.7175345,-4216.80991367,61,0,0
14062.0,14866.613135,-4210.39035369,61,0,0
14062.0,14863.1514005,-4196.06142971,61,0,0
14062.0,14858.1686061,-4180.61521044,61,0,0
14062.0,14851.6194454,-4155.04074253,61,0,0
14062.0,14839.8876973,-4113.35155506,61,0,0
14062.0,14831.4675202,-4082.26141582,61,0,0
14062.0,14822.5968212,-4063.65967055,61,0,0
14062.0,14809.7727569,-4045.43733773,61,0,0
14062.0,14800.334764,-4033.40939297,61,0,0
14062.0,14791.5814937,-4020.30499013,61,0,0
14062.0,14778.3843026,-3998.55374612,61,0,0
14062.0,14773.0970987,-3987.70594355,61,0,0
14062.0,14769.744681,-3979.31269809,61,0,0
14062.0,14764.6960235,-3967.80452208,61,0,0
14062.0,14762.2458046,-3957.66698812,61,0,0
14062.0,14756.5083666,-3935.61540995,61,0,0
14062.0,14754.7509913,-3923.96308692,61,0,0
14062.0,14753.6554371,-3912.08963817,61,0,0
14062.0,14752.9416799,-3879.60046105,61,0,0
14062.0,14755.5476001,-3857.27198746,61,0,0
14062.0,14756.0470884,-3842.13946114,61,0,0
14062.0,14754.4929254,-3819.51471329,61,0,0
14062.0,14751.749574,-3801.91048103,61,0,0
14062.0,14746.3327707,-3774.38381257,61,0,0
14062.0,14742.9240787,-3745.3525801,61,0,0
14062.0,14739.6745886,-3719.18150308,61,0,0
14062.0,14736.6549756,-3716.49469147,61,0,0
14062.0,14727.3416053,-3709.95714308,61,0,0
14062.0,14726.7206372,-3707.97247394,61,0,0
14062.0,14721.9001687,-3707.43764806,61,0,0
14062.0,14713.3614627,-3718.26278562,61,0,0
14062.0,14706.202036,-3726.022872,61,0,0
14062.0,14699.2829863,-3732.25979629,61,0,0
14062.0,14686.7995517,-3742.99773009,61,0,0
14062.0,14680.3443685,-3747.48224623,61,0,0
14062.0,14674.6866447,-3745.18505703,61,0,0
14062.0,14672.3204643,-3742.7295818,61,0,0
14063.0,11908.2377662,-125.428975101,52,0,0
14063.0,11952.2114209,-124.38333582,52,0,0
14063.0,11952.8320652,-58.0284464468,52,0,0
14063.0,11908.2382263,-58.574613011,52,0,0
14063.0,11908.2377662,-125.428975101,52,0,0
14064.0,12052.1827694,25.5578191427,50,0,0
14064.0,12049.3191289,71.4180827136,50,0,0
14064.0,12121.198204,75.0375175987,50,0,0
14064.0,12121.2270699,10.5306166449,50,0,0
14064.0,12052.1827694,25.5578191427,50,0,0
14065.0,11622.9180502,-424.564670391,51,0,0
14065.0,11703.381775,-424.82424603,51,0,0
14065.0,11701.068307,-349.256405721,51,0,0
14065.0,11621.8644622,-347.796658235,51,0,0
14065.0,11622.9180502,-424.564670391,51,0,0
14066.0,11479.3564105,-555.614702889,53,0,0
14066.0,11562.2945883,-555.920105455,53,0,0
14066.0,11558.8126321,-476.617670807,53,0,0
14066.0,11482.0374182,-477.67820541,53,0,0
14066.0,11479.3564105,-555.614702889,53,0,0
14067.0,11227.6885256,-809.587606782,53,0,0
14067.0,11226.0850265,-762.513032349,53,0,0
14067.0,11286.8378355,-757.449892768,53,0,0
14067.0,11284.7525686,-803.218503872,53,0,0
14067.0,11227.6885256,-809.587606782,53,0,0
14068.0,10823.700219,-1209.30015819,53,0,0
14068.0,10893.0590107,-1208.10934572,53,0,0
14068.0,10887.9889357,-1147.34934086,53,0,0
14068.0,10819.9502422,-1144.85163999,53,0,0
14068.0,10823.700219,-1209.30015819,53,0,0
14069.0,10952.415129,-1077.97516178,53,0,0
14069.0,11029.1056355,-1081.87074042,53,0,0
14069.0,11022.9128958,-1014.90168467,53,0,0
14069.0,10952.415129,-1077.97516178,53,0,0
14070.0,12057.4110345,-126.331586985,54,0,0
14070.0,12056.098329,-63.1729311779,54,0,0
14070.0,12121.1514464,-61.145648727,54,0,0
14070.0,12118.7217068,-124.369372083,54,0,0
14070.0,12057.4110345,-126.331586985,54,0,0
14071.0,11899.6757212,-286.829824405,54,0,0
14071.0,11953.5178584,-288.314943301,54,0,0
14071.0,11953.4494531,-225.179335195,54,0,0
14071.0,11900.8746588,-222.472965873,54,0,0
14071.0,11899.6757212,-286.829824405,54,0,0
14072.0,11626.7891939,-549.681541682,54,0,0
14072.0,11698.5766165,-551.011011306,54,0,0
14072.0,11697.3786138,-481.659159368,54,0,0
14072.0,11621.8635343,-481.505375907,54,0,0
14072.0,11626.7891939,-549.681541682,54,0,0
14073.0,11485.6103547,-685.726305617,54,0,0
14073.0,11558.6048951,-688.322859102,54,0,0
14073.0,11558.720051,-615.275293681,54,0,0
14073.0,11485.6794329,-615.167342961,54,0,0
14073.0,11485.6103547,-685.726305617,54,0,0
14074.0,11108.56139,-1069.72806323,53,0,0
14074.0,11154.3758239,-1069.33887145,53,0,0
14074.0,11149.1293892,-1018.48388433,53,0,0
14074.0,11105.8352255,-1016.4444386,53,0,0
14074.0,11108.56139,-1069.72806323,53,0,0
14075.0,10957.4089388,-1209.30108257,52,0,0
14075.0,11030.4564958,-1209.41623413,52,0,0
14075.0,11026.6007332,-1149.91636636,52,0,0
14075.0,10952.2541433,-1153.49717585,52,0,0
14075.0,10957.4089388,-1209.30108257,52,0,0
14076.0,11224.828235,-941.885495301,55,0,0
14076.0,11285.5352144,-939.296804375,55,0,0
14076.0,11286.0281768,-907.71401174,55,0,0
14076.0,11223.8523414,-931.952069298,55,0,0
14076.0,11224.828235,-941.885495301,55,0,0
14077.0,12176.8401922,-129.0384221,57,0,0
14077.0,12175.6493903,-59.6796312924,57,0,0
14077.0,12250.6142959,-89.5409928792,57,0,0
14077.0,12249.9724704,-124.197474819,57,0,0
14077.0,12176.8401922,-129.0384221,57,0,0
14078.0,11757.9318076,-554.585544341,53,0,0
14078.0,11823.5488097,-554.57016327,53,0,0
14078.0,11819.8377307,-487.640002777,53,0,0
14078.0,11756.7407438,-485.240893242,53,0,0
14078.0,11757.9318076,-554.585544341,53,0,0
14079.0,11226.1632535,-1070.66834827,53,0,0
14079.0,11273.192006,-1071.53930148,53,0,0
14079.0,11272.9333562,-1018.29430225,53,0,0
14079.0,11223.4759797,-1014.90307415,53,0,0
14079.0,11226.1632535,-1070.66834827,53,0,0
14080.0,10689.1197149,-677.057817998,54,0,0
14080.0,10686.3866115,-623.766992531,54,0,0
14080.0,10761.9544595,-621.453528177,54,0,0
14080.0,10763.4663055,-673.477007814,54,0,0
14080.0,10689.1197149,-677.057817998,54,0,0
14081.0,11377.1182657,-940.992884564,54,0,0
14081.0,11424.1470188,-941.86383708,54,0,0
14081.0,11423.9483385,-886.144651163,54,0,0
14081.0,11373.1319667,-888.923578,54,0,0
14081.0,11377.1182657,-940.992884564,54,0,0
14082.0,11490.8489862,-816.816297622,54,0,0
14082.0,11562.6750376,-815.678257463,54,0,0
14082.0,11566.3078214,-770.362646565,54,0,0
14082.0,11490.8489862,-816.816297622,54,0,0
14083.0,11373.3669009,-1077.10744612,52,0,0
14083.0,11432.8137452,-1075.73307395,52,0,0
14083.0,11431.4465759,-1016.27929439,52,0,0
14083.0,11370.817103,-1013.91881094,52,0,0
14083.0,11373.3669009,-1077.10744612,52,0,0
14084.0,11761.8414316,-690.608601887,55,0,0
14084.0,11829.8342954,-695.580751414,55,0,0
14084.0,11832.2475452,-632.484029978,55,0,0
14084.0,11761.8414316,-690.608601887,55,0,0
14085.0,12305.232472,-282.452039005,54,0,0
14085.0,12305.0265907,-226.739791957,54,0,0
14085.0,12379.2878115,-227.004723968,54,0,0
14085.0,12374.7280909,-272.727508837,54,0,0
14085.0,12346.0356783,-284.572646024,54,0,0
14085.0,12305.232472,-282.452039005,54,0,0
14086.0,12172.3021256,-374.079989295,53,0,0
14086.0,12172.8134079,-346.854061356,53,0,0
14086.0,12243.4640317,-341.974226712,53,0,0
